variant,revenue_month,signal_date,delay_trading_days,exec_date,exit_date,holding_days,market,stock_id,stock_name,industry,sur_3m,pre_ret_20d,avg_turnover_20d,margin_balance_pct_chg_5d,margin_deleveraging_intensity,no_new_10d_low,abnormal_turnover,entry_open,entry_close,exit_close,possible_limit_up_nonfill,gross_return,net_return
frr5_conservative_liq100,2025-08,2025-09-11,2,2025-09-15,2025-10-16,20,otc,6125,廣運,光電業,1.5960899484404725,-0.06593406593406603,397873310.0,0.0,0.0572197913160552,True,1.7658576045657604,77.5,78.7,74.3,False,-0.041290322580645245,-0.051290322580645246
frr5_conservative_liq100,2025-08,2025-09-11,3,2025-09-16,2025-10-01,10,otc,6125,廣運,光電業,1.5960899484404725,-0.06593406593406603,397873310.0,0.0,0.0572197913160552,True,1.7658576045657604,80.9,81.9,73.9,False,-0.08652657601977753,-0.09652657601977753
frr5_conservative_liq100,2025-08,2025-09-11,3,2025-09-16,2025-10-09,15,otc,6125,廣運,光電業,1.5960899484404725,-0.06593406593406603,397873310.0,0.0,0.0572197913160552,True,1.7658576045657604,80.9,81.9,72.3,False,-0.1063040791100125,-0.11630407911001249
frr5_conservative_liq100,2025-08,2025-09-11,3,2025-09-16,2025-10-17,20,otc,6125,廣運,光電業,1.5960899484404725,-0.06593406593406603,397873310.0,0.0,0.0572197913160552,True,1.7658576045657604,80.9,81.9,73.2,False,-0.09517923362175529,-0.10517923362175528
frr5_conservative_liq100,2025-08,2025-09-11,1,2025-09-12,2025-09-26,10,otc,5439,高技,電子零組件業,1.2876467318296887,0.22490706319702602,3567691225.0,0.0,0.04675586246583226,True,1.3956808493416482,332.0,325.5,309.0,False,-0.06927710843373491,-0.07927710843373491
frr5_conservative_liq100,2025-08,2025-09-11,1,2025-09-12,2025-10-07,15,otc,5439,高技,電子零組件業,1.2876467318296887,0.22490706319702602,3567691225.0,0.0,0.04675586246583226,True,1.3956808493416482,332.0,325.5,308.5,False,-0.07078313253012047,-0.08078313253012047
frr5_conservative_liq100,2025-08,2025-09-11,1,2025-09-12,2025-10-15,20,otc,5439,高技,電子零組件業,1.2876467318296887,0.22490706319702602,3567691225.0,0.0,0.04675586246583226,True,1.3956808493416482,332.0,325.5,298.5,False,-0.10090361445783136,-0.11090361445783135
frr5_conservative_liq100,2025-08,2025-09-11,2,2025-09-15,2025-09-30,10,otc,5439,高技,電子零組件業,1.2876467318296887,0.22490706319702602,3567691225.0,0.0,0.04675586246583226,True,1.3956808493416482,325.0,317.5,320.0,False,-0.01538461538461533,-0.025384615384615332
frr5_conservative_liq100,2025-08,2025-09-11,2,2025-09-15,2025-10-08,15,otc,5439,高技,電子零組件業,1.2876467318296887,0.22490706319702602,3567691225.0,0.0,0.04675586246583226,True,1.3956808493416482,325.0,317.5,312.5,False,-0.038461538461538436,-0.04846153846153844
frr5_conservative_liq100,2025-08,2025-09-11,2,2025-09-15,2025-10-16,20,otc,5439,高技,電子零組件業,1.2876467318296887,0.22490706319702602,3567691225.0,0.0,0.04675586246583226,True,1.3956808493416482,325.0,317.5,293.5,False,-0.09692307692307689,-0.10692307692307688
frr5_conservative_liq100,2025-08,2025-09-11,3,2025-09-16,2025-10-01,10,otc,5439,高技,電子零組件業,1.2876467318296887,0.22490706319702602,3567691225.0,0.0,0.04675586246583226,True,1.3956808493416482,317.0,310.0,316.0,False,-0.003154574132492094,-0.013154574132492094
frr5_conservative_liq100,2025-08,2025-09-11,3,2025-09-16,2025-10-09,15,otc,5439,高技,電子零組件業,1.2876467318296887,0.22490706319702602,3567691225.0,0.0,0.04675586246583226,True,1.3956808493416482,317.0,310.0,312.5,False,-0.014195583596214534,-0.024195583596214536
frr5_conservative_liq100,2025-08,2025-09-11,3,2025-09-16,2025-10-17,20,otc,5439,高技,電子零組件業,1.2876467318296887,0.22490706319702602,3567691225.0,0.0,0.04675586246583226,True,1.3956808493416482,317.0,310.0,287.5,False,-0.09305993690851733,-0.10305993690851732
frr5_conservative_liq100,2025-09,2025-10-13,1,2025-10-14,2025-10-29,10,otc,5351,鈺創,半導體業,2.0502620546085266,0.13165680473372787,422835525.0,0.0,0.21462043111527648,True,2.227395502664644,38.8,36.2,37.3,False,-0.03865979381443296,-0.048659793814432965
frr5_conservative_liq100,2025-09,2025-10-13,1,2025-10-14,2025-11-05,15,otc,5351,鈺創,半導體業,2.0502620546085266,0.13165680473372787,422835525.0,0.0,0.21462043111527648,True,2.227395502664644,38.8,36.2,35.0,False,-0.09793814432989689,-0.10793814432989689
frr5_conservative_liq100,2025-09,2025-10-13,1,2025-10-14,2025-11-12,20,otc,5351,鈺創,半導體業,2.0502620546085266,0.13165680473372787,422835525.0,0.0,0.21462043111527648,True,2.227395502664644,38.8,36.2,47.65,False,0.22809278350515472,0.2180927835051547
frr5_conservative_liq100,2025-09,2025-10-13,2,2025-10-15,2025-10-30,10,otc,5351,鈺創,半導體業,2.0502620546085266,0.13165680473372787,422835525.0,0.0,0.21462043111527648,True,2.227395502664644,36.3,35.75,37.55,False,0.03443526170798905,0.02443526170798905
frr5_conservative_liq100,2025-09,2025-10-13,2,2025-10-15,2025-11-06,15,otc,5351,鈺創,半導體業,2.0502620546085266,0.13165680473372787,422835525.0,0.0,0.21462043111527648,True,2.227395502664644,36.3,35.75,37.15,False,0.023415977961432466,0.013415977961432466
frr5_conservative_liq100,2025-09,2025-10-13,2,2025-10-15,2025-11-13,20,otc,5351,鈺創,半導體業,2.0502620546085266,0.13165680473372787,422835525.0,0.0,0.21462043111527648,True,2.227395502664644,36.3,35.75,45.65,False,0.25757575757575757,0.24757575757575756
frr5_conservative_liq100,2025-09,2025-10-13,3,2025-10-16,2025-10-31,10,otc,5351,鈺創,半導體業,2.0502620546085266,0.13165680473372787,422835525.0,0.0,0.21462043111527648,True,2.227395502664644,36.0,38.0,36.5,False,0.01388888888888884,0.0038888888888888393
frr5_conservative_liq100,2025-09,2025-10-13,3,2025-10-16,2025-11-07,15,otc,5351,鈺創,半導體業,2.0502620546085266,0.13165680473372787,422835525.0,0.0,0.21462043111527648,True,2.227395502664644,36.0,38.0,37.85,False,0.05138888888888893,0.041388888888888926
frr5_conservative_liq100,2025-09,2025-10-13,3,2025-10-16,2025-11-14,20,otc,5351,鈺創,半導體業,2.0502620546085266,0.13165680473372787,422835525.0,0.0,0.21462043111527648,True,2.227395502664644,36.0,38.0,44.2,False,0.22777777777777786,0.21777777777777785
frr5_conservative_liq100,2025-10,2025-11-11,1,2025-11-12,2025-11-26,10,otc,5351,鈺創,半導體業,2.320578105549865,0.196078431372549,425928947.5,0.0,0.21462043111527648,True,1.7084767937387277,46.1,47.65,38.25,False,-0.17028199566160518,-0.1802819956616052
frr5_conservative_liq100,2025-10,2025-11-11,1,2025-11-12,2025-12-03,15,otc,5351,鈺創,半導體業,2.320578105549865,0.196078431372549,425928947.5,0.0,0.21462043111527648,True,1.7084767937387277,46.1,47.65,38.1,False,-0.17353579175704992,-0.18353579175704993
frr5_conservative_liq100,2025-10,2025-11-11,1,2025-11-12,2025-12-10,20,otc,5351,鈺創,半導體業,2.320578105549865,0.196078431372549,425928947.5,0.0,0.21462043111527648,True,1.7084767937387277,46.1,47.65,40.0,False,-0.13232104121475052,-0.14232104121475053
frr5_conservative_liq100,2025-10,2025-11-11,2,2025-11-13,2025-11-27,10,otc,5351,鈺創,半導體業,2.320578105549865,0.196078431372549,425928947.5,0.0,0.21462043111527648,True,1.7084767937387277,47.15,45.65,39.4,False,-0.1643690349946978,-0.1743690349946978
frr5_conservative_liq100,2025-10,2025-11-11,2,2025-11-13,2025-12-04,15,otc,5351,鈺創,半導體業,2.320578105549865,0.196078431372549,425928947.5,0.0,0.21462043111527648,True,1.7084767937387277,47.15,45.65,38.35,False,-0.1866383881230116,-0.1966383881230116
frr5_conservative_liq100,2025-10,2025-11-11,2,2025-11-13,2025-12-11,20,otc,5351,鈺創,半導體業,2.320578105549865,0.196078431372549,425928947.5,0.0,0.21462043111527648,True,1.7084767937387277,47.15,45.65,39.4,False,-0.1643690349946978,-0.1743690349946978
frr5_conservative_liq100,2025-10,2025-11-11,3,2025-11-14,2025-11-28,10,otc,5351,鈺創,半導體業,2.320578105549865,0.196078431372549,425928947.5,0.0,0.21462043111527648,True,1.7084767937387277,43.6,44.2,39.5,False,-0.09403669724770647,-0.10403669724770646
frr5_conservative_liq100,2025-10,2025-11-11,3,2025-11-14,2025-12-05,15,otc,5351,鈺創,半導體業,2.320578105549865,0.196078431372549,425928947.5,0.0,0.21462043111527648,True,1.7084767937387277,43.6,44.2,39.8,False,-0.08715596330275244,-0.09715596330275243
frr5_conservative_liq100,2025-10,2025-11-11,3,2025-11-14,2025-12-12,20,otc,5351,鈺創,半導體業,2.320578105549865,0.196078431372549,425928947.5,0.0,0.21462043111527648,True,1.7084767937387277,43.6,44.2,41.5,False,-0.04816513761467889,-0.05816513761467889
frr5_conservative_liq100,2025-10,2025-11-11,1,2025-11-12,2025-11-26,10,otc,5289,宜鼎,電腦及週邊設備業,1.359484724495516,0.1959798994974875,2559948475.0,0.0,0.07736516357206012,True,3.153491901221715,483.0,523.0,484.0,False,0.0020703933747412417,-0.007929606625258758
frr5_conservative_liq100,2025-10,2025-11-11,1,2025-11-12,2025-12-03,15,otc,5289,宜鼎,電腦及週邊設備業,1.359484724495516,0.1959798994974875,2559948475.0,0.0,0.07736516357206012,True,3.153491901221715,483.0,523.0,457.5,False,-0.052795031055900665,-0.06279503105590066
frr5_conservative_liq100,2025-10,2025-11-11,1,2025-11-12,2025-12-10,20,otc,5289,宜鼎,電腦及週邊設備業,1.359484724495516,0.1959798994974875,2559948475.0,0.0,0.07736516357206012,True,3.153491901221715,483.0,523.0,466.5,False,-0.03416149068322982,-0.044161490683229825
frr5_conservative_liq100,2025-10,2025-11-11,2,2025-11-13,2025-11-27,10,otc,5289,宜鼎,電腦及週邊設備業,1.359484724495516,0.1959798994974875,2559948475.0,0.0,0.07736516357206012,True,3.153491901221715,532.0,558.0,489.5,False,-0.07988721804511278,-0.08988721804511278
frr5_conservative_liq100,2025-10,2025-11-11,2,2025-11-13,2025-12-04,15,otc,5289,宜鼎,電腦及週邊設備業,1.359484724495516,0.1959798994974875,2559948475.0,0.0,0.07736516357206012,True,3.153491901221715,532.0,558.0,452.0,False,-0.15037593984962405,-0.16037593984962406
frr5_conservative_liq100,2025-10,2025-11-11,2,2025-11-13,2025-12-11,20,otc,5289,宜鼎,電腦及週邊設備業,1.359484724495516,0.1959798994974875,2559948475.0,0.0,0.07736516357206012,True,3.153491901221715,532.0,558.0,473.0,False,-0.11090225563909772,-0.12090225563909772
frr5_conservative_liq100,2025-10,2025-11-11,3,2025-11-14,2025-11-28,10,otc,5289,宜鼎,電腦及週邊設備業,1.359484724495516,0.1959798994974875,2559948475.0,0.0,0.07736516357206012,True,3.153491901221715,540.0,522.0,493.5,False,-0.08611111111111114,-0.09611111111111113
frr5_conservative_liq100,2025-10,2025-11-11,3,2025-11-14,2025-12-05,15,otc,5289,宜鼎,電腦及週邊設備業,1.359484724495516,0.1959798994974875,2559948475.0,0.0,0.07736516357206012,True,3.153491901221715,540.0,522.0,469.0,False,-0.13148148148148153,-0.14148148148148154
frr5_conservative_liq100,2025-10,2025-11-11,3,2025-11-14,2025-12-12,20,otc,5289,宜鼎,電腦及週邊設備業,1.359484724495516,0.1959798994974875,2559948475.0,0.0,0.07736516357206012,True,3.153491901221715,540.0,522.0,500.0,False,-0.07407407407407407,-0.08407407407407406
frr5_conservative_liq100,2025-11,2025-12-11,1,2025-12-12,2025-12-29,10,otc,5351,鈺創,半導體業,1.9872547328644385,-0.13691128148959475,411946515.0,0.0,0.21462043111527648,True,1.1990424795657295,39.7,41.5,44.6,False,0.12342569269521397,0.11342569269521398
frr5_conservative_liq100,2025-11,2025-12-11,1,2025-12-12,2026-01-06,15,otc,5351,鈺創,半導體業,1.9872547328644385,-0.13691128148959475,411946515.0,0.0,0.21462043111527648,True,1.1990424795657295,39.7,41.5,62.8,False,0.5818639798488663,0.5718639798488663
frr5_conservative_liq100,2025-11,2025-12-11,1,2025-12-12,2026-01-13,20,otc,5351,鈺創,半導體業,1.9872547328644385,-0.13691128148959475,411946515.0,0.0,0.21462043111527648,True,1.1990424795657295,39.7,41.5,60.7,False,0.5289672544080604,0.5189672544080604
frr5_conservative_liq100,2025-11,2025-12-11,2,2025-12-15,2025-12-30,10,otc,5351,鈺創,半導體業,1.9872547328644385,-0.13691128148959475,411946515.0,0.0,0.21462043111527648,True,1.1990424795657295,40.05,39.9,49.05,False,0.2247191011235956,0.2147191011235956
frr5_conservative_liq100,2025-11,2025-12-11,2,2025-12-15,2026-01-07,15,otc,5351,鈺創,半導體業,1.9872547328644385,-0.13691128148959475,411946515.0,0.0,0.21462043111527648,True,1.1990424795657295,40.05,39.9,61.0,False,0.523096129837703,0.513096129837703
frr5_conservative_liq100,2025-11,2025-12-11,2,2025-12-15,2026-01-14,20,otc,5351,鈺創,半導體業,1.9872547328644385,-0.13691128148959475,411946515.0,0.0,0.21462043111527648,True,1.1990424795657295,40.05,39.9,60.4,False,0.5081148564294633,0.4981148564294633
frr5_conservative_liq100,2025-11,2025-12-11,3,2025-12-16,2025-12-31,10,otc,5351,鈺創,半導體業,1.9872547328644385,-0.13691128148959475,411946515.0,0.0,0.21462043111527648,True,1.1990424795657295,39.65,38.85,50.8,False,0.28121059268600246,0.27121059268600245
frr5_conservative_liq100,2025-11,2025-12-11,3,2025-12-16,2026-01-08,15,otc,5351,鈺創,半導體業,1.9872547328644385,-0.13691128148959475,411946515.0,0.0,0.21462043111527648,True,1.1990424795657295,39.65,38.85,61.8,False,0.5586380832282472,0.5486380832282471
frr5_conservative_liq100,2025-11,2025-12-11,3,2025-12-16,2026-01-15,20,otc,5351,鈺創,半導體業,1.9872547328644385,-0.13691128148959475,411946515.0,0.0,0.21462043111527648,True,1.1990424795657295,39.65,38.85,62.0,False,0.5636822194199245,0.5536822194199245
frr5_conservative_liq100,2025-11,2025-12-11,1,2025-12-12,2025-12-29,10,otc,5289,宜鼎,電腦及週邊設備業,1.4270170840992633,-0.1523297491039427,2449556425.0,0.0,0.07736516357206012,True,1.949958577767975,477.5,500.0,517.0,False,0.08272251308900525,0.07272251308900525
frr5_conservative_liq100,2025-11,2025-12-11,1,2025-12-12,2026-01-06,15,otc,5289,宜鼎,電腦及週邊設備業,1.4270170840992633,-0.1523297491039427,2449556425.0,0.0,0.07736516357206012,True,1.949958577767975,477.5,500.0,626.0,False,0.31099476439790585,0.30099476439790585
frr5_conservative_liq100,2025-11,2025-12-11,1,2025-12-12,2026-01-13,20,otc,5289,宜鼎,電腦及週邊設備業,1.4270170840992633,-0.1523297491039427,2449556425.0,0.0,0.07736516357206012,True,1.949958577767975,477.5,500.0,646.0,False,0.3528795811518324,0.34287958115183237
frr5_conservative_liq100,2025-11,2025-12-11,2,2025-12-15,2025-12-30,10,otc,5289,宜鼎,電腦及週邊設備業,1.4270170840992633,-0.1523297491039427,2449556425.0,0.0,0.07736516357206012,True,1.949958577767975,495.0,495.0,524.0,False,0.05858585858585852,0.04858585858585852
frr5_conservative_liq100,2025-11,2025-12-11,2,2025-12-15,2026-01-07,15,otc,5289,宜鼎,電腦及週邊設備業,1.4270170840992633,-0.1523297491039427,2449556425.0,0.0,0.07736516357206012,True,1.949958577767975,495.0,495.0,655.0,False,0.3232323232323233,0.3132323232323233
frr5_conservative_liq100,2025-11,2025-12-11,2,2025-12-15,2026-01-14,20,otc,5289,宜鼎,電腦及週邊設備業,1.4270170840992633,-0.1523297491039427,2449556425.0,0.0,0.07736516357206012,True,1.949958577767975,495.0,495.0,645.0,False,0.303030303030303,0.293030303030303
frr5_conservative_liq100,2025-11,2025-12-11,3,2025-12-16,2025-12-31,10,otc,5289,宜鼎,電腦及週邊設備業,1.4270170840992633,-0.1523297491039427,2449556425.0,0.0,0.07736516357206012,True,1.949958577767975,495.0,481.5,576.0,False,0.16363636363636358,0.15363636363636357
frr5_conservative_liq100,2025-11,2025-12-11,3,2025-12-16,2026-01-08,15,otc,5289,宜鼎,電腦及週邊設備業,1.4270170840992633,-0.1523297491039427,2449556425.0,0.0,0.07736516357206012,True,1.949958577767975,495.0,481.5,645.0,False,0.303030303030303,0.293030303030303
frr5_conservative_liq100,2025-11,2025-12-11,3,2025-12-16,2026-01-15,20,otc,5289,宜鼎,電腦及週邊設備業,1.4270170840992633,-0.1523297491039427,2449556425.0,0.0,0.07736516357206012,True,1.949958577767975,495.0,481.5,644.0,False,0.30101010101010095,0.29101010101010094
frr5_conservative_liq100,2023-12,2024-01-11,1,2024-01-12,2024-01-26,10,otc,8155,博智,電子零組件業,1.3597554852768032,-0.06906906906906907,112336125.0,0.0,0.152114390021296,True,0.45625033549473737,156.0,151.5,146.5,False,-0.0608974358974359,-0.0708974358974359
frr5_conservative_liq100,2023-12,2024-01-11,1,2024-01-12,2024-02-02,15,otc,8155,博智,電子零組件業,1.3597554852768032,-0.06906906906906907,112336125.0,0.0,0.152114390021296,True,0.45625033549473737,156.0,151.5,147.5,False,-0.054487179487179516,-0.06448717948717951
frr5_conservative_liq100,2023-12,2024-01-11,1,2024-01-12,2024-02-20,20,otc,8155,博智,電子零組件業,1.3597554852768032,-0.06906906906906907,112336125.0,0.0,0.152114390021296,True,0.45625033549473737,156.0,151.5,150.5,False,-0.03525641025641024,-0.045256410256410244
frr5_conservative_liq100,2023-12,2024-01-11,2,2024-01-15,2024-01-29,10,otc,8155,博智,電子零組件業,1.3597554852768032,-0.06906906906906907,112336125.0,0.0,0.152114390021296,True,0.45625033549473737,153.5,156.0,146.5,False,-0.0456026058631922,-0.055602605863192205
frr5_conservative_liq100,2023-12,2024-01-11,2,2024-01-15,2024-02-05,15,otc,8155,博智,電子零組件業,1.3597554852768032,-0.06906906906906907,112336125.0,0.0,0.152114390021296,True,0.45625033549473737,153.5,156.0,145.0,False,-0.055374592833876246,-0.06537459283387624
frr5_conservative_liq100,2023-12,2024-01-11,2,2024-01-15,2024-02-21,20,otc,8155,博智,電子零組件業,1.3597554852768032,-0.06906906906906907,112336125.0,0.0,0.152114390021296,True,0.45625033549473737,153.5,156.0,146.5,False,-0.0456026058631922,-0.055602605863192205
frr5_conservative_liq100,2023-12,2024-01-11,3,2024-01-16,2024-01-30,10,otc,8155,博智,電子零組件業,1.3597554852768032,-0.06906906906906907,112336125.0,0.0,0.152114390021296,True,0.45625033549473737,156.5,157.5,149.0,False,-0.04792332268370603,-0.05792332268370603
frr5_conservative_liq100,2023-12,2024-01-11,3,2024-01-16,2024-02-15,15,otc,8155,博智,電子零組件業,1.3597554852768032,-0.06906906906906907,112336125.0,0.0,0.152114390021296,True,0.45625033549473737,156.5,157.5,143.5,False,-0.08306709265175716,-0.09306709265175715
frr5_conservative_liq100,2023-12,2024-01-11,3,2024-01-16,2024-02-22,20,otc,8155,博智,電子零組件業,1.3597554852768032,-0.06906906906906907,112336125.0,0.0,0.152114390021296,True,0.45625033549473737,156.5,157.5,146.5,False,-0.06389776357827481,-0.07389776357827481
frr5_capacity_liq200,2024-11,2024-12-11,1,2024-12-12,2024-12-26,10,otc,6223,旺矽,半導體業,1.3249867934005057,0.06019656019656017,2558888300.0,0.0,0.13157894736842105,True,1.1521540159019728,872.0,863.0,889.0,False,0.019495412844036775,0.009495412844036774
frr5_capacity_liq200,2024-11,2024-12-11,1,2024-12-12,2025-01-03,15,otc,6223,旺矽,半導體業,1.3249867934005057,0.06019656019656017,2558888300.0,0.0,0.13157894736842105,True,1.1521540159019728,872.0,863.0,894.0,False,0.025229357798165042,0.015229357798165042
